city,description,latitude,longitude,name,score,url
Cassis,Hébergement géré par un particulier,43.217757537419,5.538612584656,Le Canaio Upper Club par Dodo-a-Cassis,"Avec une note de 8,7",https://www.booking.com/hotel/fr/le-canaio-upper-club-par-dodo-a-cassis.fr.html?aid=356980&label=gog235jc-10CAQoggJCDXNlYXJjaF9jYXNzaXNIDVgDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AtXftMcGwAIB0gIkMGQ1MmEzZDctMDdlYS00ZDNlLWJjOTAtZjI4ZDgzM2ZjZWUy2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=a8c8776a5f8a037a&srepoch=1760374742&from=searchresults
Cassis,"Doté d’une piscine extérieure commune avec terrasse et vue sur la mer, le HPC Suites - Cassis Centre - Parking Gratuit & Piscine Chauffée est situé dans un parc de 4 000 mètres carrés dans le centre...",43.216440236856805,5.541745724536895,HPC Suites - Cassis Centre - Parking Gratuit & Piscine Chauffée,"Avec une note de 9,1",https://www.booking.com/hotel/fr/hpc-suites.fr.html?aid=356980&label=gog235jc-10CAQoggJCDXNlYXJjaF9jYXNzaXNIDVgDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AtXftMcGwAIB0gIkMGQ1MmEzZDctMDdlYS00ZDNlLWJjOTAtZjI4ZDgzM2ZjZWUy2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=a8c8776a5f8a037a&srepoch=1760374742&from=searchresults
Cassis,"Proposant une terrasse et offrant une vue sur la ville, l’hébergement L'Âme Bleue se trouve à Cassis, à respectivement 400 mètres et 19 km de ces lieux d’intérêt : Plage de la Grande Mer et Orange...",43.2151649,5.5363721,L'Âme Bleue,"Avec une note de 9,6",https://www.booking.com/hotel/fr/ame-bleue.fr.html?aid=356980&label=gog235jc-10CAQoggJCDXNlYXJjaF9jYXNzaXNIDVgDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AtXftMcGwAIB0gIkMGQ1MmEzZDctMDdlYS00ZDNlLWJjOTAtZjI4ZDgzM2ZjZWUy2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=a8c8776a5f8a037a&srepoch=1760374742&from=searchresults
Cassis,"L’hébergement en bord de mer UNE TERRASSE SUR LA MER 3 pers 2 chambres VUE MER se trouve à Cassis, à seulement 400 mètres de ce lieu d’intérêt : Plage du Bestouan. ",43.214071974847386,5.530621819049069,UNE TERRASSE SUR LA MER 3 pers 2 chambres VUE MER,"Avec une note de 8,9",https://www.booking.com/hotel/fr/une-terrasse-sur-la-mer-cassis.fr.html?aid=356980&label=gog235jc-10CAQoggJCDXNlYXJjaF9jYXNzaXNIDVgDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AtXftMcGwAIB0gIkMGQ1MmEzZDctMDdlYS00ZDNlLWJjOTAtZjI4ZDgzM2ZjZWUy2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=a8c8776a5f8a037a&srepoch=1760374742&from=searchresults
Bormes-les-Mimosas,Hébergement géré par un particulier,43.1034721,6.3278638,"Bormes les Mimosas, Hameau de Cabasson, à 400m de la mer et du fort de Bregançon, Villa classée 3 étoiles, de 2 à 8 personnes","Avec une note de 9,0",https://www.booking.com/hotel/fr/villa-de-charme-climatisee-a-400m-de-la-mer.fr.html?aid=356980&label=gog235jc-10CAQoggJCGXNlYXJjaF9ib3JtZXMtbGVzLW1pbW9zYXNIDVgDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4As_ftMcGwAIB0gIkMDEyNjUyNDQtMjVmZC00OGRlLTg3NjgtOWNmODNkZDY0YWIx2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=b2307767ac7c04f2&srepoch=1760374736&from=searchresults
Bormes-les-Mimosas,Hébergement géré par un particulier,43.144509934049,6.337685646662,L'appart Isa&Marc T2 avec rez-de-jardin (bus aéroport) tout équipé pour 4 personnes;,"Avec une note de 8,6",https://www.booking.com/hotel/fr/appart-isa-amp-marc-t2-avec-rez-de-jardin-bus-aeroport-tout-equipe-pour-4-person.fr.html?aid=356980&label=gog235jc-10CAQoggJCGXNlYXJjaF9ib3JtZXMtbGVzLW1pbW9zYXNIDVgDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4As_ftMcGwAIB0gIkMDEyNjUyNDQtMjVmZC00OGRlLTg3NjgtOWNmODNkZDY0YWIx2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=b2307767ac7c04f2&srepoch=1760374736&from=searchresults
Bormes-les-Mimosas,Hébergement géré par un particulier,43.149232813225,6.341970146281,Boulevard du Soleil,"Avec une note de 9,5",https://www.booking.com/hotel/fr/boulevard-du-soleil.fr.html?aid=356980&label=gog235jc-10CAQoggJCGXNlYXJjaF9ib3JtZXMtbGVzLW1pbW9zYXNIDVgDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4As_ftMcGwAIB0gIkMDEyNjUyNDQtMjVmZC00OGRlLTg3NjgtOWNmODNkZDY0YWIx2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=b2307767ac7c04f2&srepoch=1760374736&from=searchresults
Bormes-les-Mimosas,Hébergement géré par un particulier,43.1454804815859,6.35007622224631,Villa avec piscine - confort et tranquillité,"Avec une note de 9,0",https://www.booking.com/hotel/fr/villa-avec-piscine-confort-et-tranquillite.fr.html?aid=356980&label=gog235jc-10CAQoggJCGXNlYXJjaF9ib3JtZXMtbGVzLW1pbW9zYXNIDVgDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4As_ftMcGwAIB0gIkMDEyNjUyNDQtMjVmZC00OGRlLTg3NjgtOWNmODNkZDY0YWIx2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=b2307767ac7c04f2&srepoch=1760374736&from=searchresults
Bormes-les-Mimosas,Hébergement géré par un particulier,43.1438642,6.3516493,Les Terrasses du Mirage grand T2,"Avec une note de 9,6",https://www.booking.com/hotel/fr/les-terrasses-du-mirage-appt-13.fr.html?aid=356980&label=gog235jc-10CAQoggJCGXNlYXJjaF9ib3JtZXMtbGVzLW1pbW9zYXNIDVgDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4As_ftMcGwAIB0gIkMDEyNjUyNDQtMjVmZC00OGRlLTg3NjgtOWNmODNkZDY0YWIx2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=b2307767ac7c04f2&srepoch=1760374736&from=searchresults
Bormes-les-Mimosas,"Situé à Bormes-les-Mimosas (Provence-Alpes-Côte d'Azur), l’établissement Les Terrasses de Lô propose un parking privé gratuit. ",43.144264665268814,6.353165855155942,Les Terrasses de Lô,"Avec une note de 9,0",https://www.booking.com/hotel/fr/les-terrasses-de-lo.fr.html?aid=356980&label=gog235jc-10CAQoggJCGXNlYXJjaF9ib3JtZXMtbGVzLW1pbW9zYXNIDVgDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4As_ftMcGwAIB0gIkMDEyNjUyNDQtMjVmZC00OGRlLTg3NjgtOWNmODNkZDY0YWIx2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=b2307767ac7c04f2&srepoch=1760374736&from=searchresults
Bormes-les-Mimosas,Hébergement géré par un particulier,43.150971,6.342117,La Recampado,"Avec une note de 9,8",https://www.booking.com/hotel/fr/la-recampado-bormes-les-mimosas.fr.html?aid=356980&label=gog235jc-10CAQoggJCGXNlYXJjaF9ib3JtZXMtbGVzLW1pbW9zYXNIDVgDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4As_ftMcGwAIB0gIkMDEyNjUyNDQtMjVmZC00OGRlLTg3NjgtOWNmODNkZDY0YWIx2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=b2307767ac7c04f2&srepoch=1760374736&from=searchresults
Bormes-les-Mimosas,"L’établissement Hôtel de la Plage - HDLP se situe à Bormes-les-Mimosas, à 500 mètres de ce lieu d’intérêt : Plage de la Favière. ",43.124617,6.357572,Hôtel de la Plage - HDLP,"Avec une note de 8,9",https://www.booking.com/hotel/fr/de-la-plage-hdlp.fr.html?aid=356980&label=gog235jc-10CAQoggJCGXNlYXJjaF9ib3JtZXMtbGVzLW1pbW9zYXNIDVgDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4As_ftMcGwAIB0gIkMDEyNjUyNDQtMjVmZC00OGRlLTg3NjgtOWNmODNkZDY0YWIx2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=b2307767ac7c04f2&srepoch=1760374736&from=searchresults
Bormes-les-Mimosas,"L’établissement Hotel Restaurant Bellevue vous accueille à Bormes-les-Mimosas, à 29 km de ce lieu d’intérêt : Chateau de Grimaud. Il offre une vue sur la ville et possède un restaurant et un bar. ",43.15187759303926,6.343135982751846,Hotel Restaurant Bellevue,"Avec une note de 7,5",https://www.booking.com/hotel/fr/restaurant-bellevue.fr.html?aid=356980&label=gog235jc-10CAQoggJCGXNlYXJjaF9ib3JtZXMtbGVzLW1pbW9zYXNIDVgDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4As_ftMcGwAIB0gIkMDEyNjUyNDQtMjVmZC00OGRlLTg3NjgtOWNmODNkZDY0YWIx2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=b2307767ac7c04f2&srepoch=1760374736&from=searchresults
Bormes-les-Mimosas,"Situé à Bormes-les-Mimosas, en région Provence-Alpes-Côte d'Azur, à 2 km de la mer Méditerranée, le Camping Clau Mar Jo met à votre disposition une connexion Wi-Fi payante dans l'ensemble de ses...",43.13461922500552,6.3467757403850555,Camping Clau Mar Jo,"Avec une note de 8,1",https://www.booking.com/hotel/fr/cmaping-clau-mar-jo.fr.html?aid=356980&label=gog235jc-10CAQoggJCGXNlYXJjaF9ib3JtZXMtbGVzLW1pbW9zYXNIDVgDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4As_ftMcGwAIB0gIkMDEyNjUyNDQtMjVmZC00OGRlLTg3NjgtOWNmODNkZDY0YWIx2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=b2307767ac7c04f2&srepoch=1760374736&from=searchresults
Bormes-les-Mimosas,Hébergement géré par un particulier,43.1466879,6.3391625,"L'Odyssée provençale, un duplex de charme de 2 chambres au pied du village médiéval de Bormes-les-Mimosas, offrant des prestations haut de gamme et une superbe vue sur le Massif des Maures","Avec une note de 9,7",https://www.booking.com/hotel/fr/duplex-de-charme-t3-dernier-etage-vue-collines.fr.html?aid=356980&label=gog235jc-10CAQoggJCGXNlYXJjaF9ib3JtZXMtbGVzLW1pbW9zYXNIDVgDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4As_ftMcGwAIB0gIkMDEyNjUyNDQtMjVmZC00OGRlLTg3NjgtOWNmODNkZDY0YWIx2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=b2307767ac7c04f2&srepoch=1760374736&from=searchresults
Bormes-les-Mimosas,L'hôtel Paradis occupe un bâtiment datant de 1920 et bénéficie d'un jardin luxuriant. Il offre une vue panoramique sur la mer et le vieux village de Bormes. ,43.144686,6.335125000000062,Hôtel Paradis,"Avec une note de 8,7",https://www.booking.com/hotel/fr/paradis.fr.html?aid=356980&label=gog235jc-10CAQoggJCGXNlYXJjaF9ib3JtZXMtbGVzLW1pbW9zYXNIDVgDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4As_ftMcGwAIB0gIkMDEyNjUyNDQtMjVmZC00OGRlLTg3NjgtOWNmODNkZDY0YWIx2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=b2307767ac7c04f2&srepoch=1760374736&from=searchresults
Bormes-les-Mimosas,"Offrant une vue sur la mer, l’hébergement Charming Studio - in the heart of a medieval village se trouve à Bormes-les-Mimosas, à respectivement 33 km et 33 km de ces lieux d’intérêt : Chateau de...",43.1508088,6.3411881,Charming Studio - in the heart of a medieval village,"Avec une note de 7,8",https://www.booking.com/hotel/fr/charmant-studio-plein-coeur-de-village-medieval.fr.html?aid=356980&label=gog235jc-10CAQoggJCGXNlYXJjaF9ib3JtZXMtbGVzLW1pbW9zYXNIDVgDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4As_ftMcGwAIB0gIkMDEyNjUyNDQtMjVmZC00OGRlLTg3NjgtOWNmODNkZDY0YWIx2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=b2307767ac7c04f2&srepoch=1760374736&from=searchresults
Bormes-les-Mimosas,Hébergement géré par un particulier,43.122953309212,6.35756825289,Résidence l’Amiraute,"Avec une note de 8,8",https://www.booking.com/hotel/fr/residence-l-amiraute-bormes-les-mimosas.fr.html?aid=356980&label=gog235jc-10CAQoggJCGXNlYXJjaF9ib3JtZXMtbGVzLW1pbW9zYXNIDVgDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4As_ftMcGwAIB0gIkMDEyNjUyNDQtMjVmZC00OGRlLTg3NjgtOWNmODNkZDY0YWIx2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=b2307767ac7c04f2&srepoch=1760374736&from=searchresults
Bormes-les-Mimosas,L’hébergement SELECT'SO HOME - Résidence Le Poséidon - Mazet en Duplex - Prestations de qualité & Services Hôteliers - POS-G se trouve à environ 33 km de ce lieu d’intérêt : Chateau de Grimaud. ,43.12415,6.351192,SELECT'SO HOME - Résidence Le Poséidon - Mazet en Duplex - Prestations de qualité & Services Hôteliers - POS-G,"Avec une note de 9,4",https://www.booking.com/hotel/fr/poseidon-mazet-g-58-m2-piscine-privee-garage-individuel.fr.html?aid=356980&label=gog235jc-10CAQoggJCGXNlYXJjaF9ib3JtZXMtbGVzLW1pbW9zYXNIDVgDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4As_ftMcGwAIB0gIkMDEyNjUyNDQtMjVmZC00OGRlLTg3NjgtOWNmODNkZDY0YWIx2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=b2307767ac7c04f2&srepoch=1760374736&from=searchresults
Bormes-les-Mimosas,"L'hôtel Le Mirage est niché au cœur d'un lieu reposant, un équilibre parfait entre mer et nature, pour vous offrir une expérience inoubliable tout au long de votre séjour. ",43.144568554121996,6.351684182882309,Le Mirage,"Avec une note de 9,2",https://www.booking.com/hotel/fr/le-domaine-du-mirage.fr.html?aid=356980&label=gog235jc-10CAQoggJCGXNlYXJjaF9ib3JtZXMtbGVzLW1pbW9zYXNIDVgDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4As_ftMcGwAIB0gIkMDEyNjUyNDQtMjVmZC00OGRlLTg3NjgtOWNmODNkZDY0YWIx2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=b2307767ac7c04f2&srepoch=1760374736&from=searchresults
Bormes-les-Mimosas,"L’établissement Eden Rose Grand Hotel BW Premier Collection se situe à Bormes-les-Mimosas, à 29 km de ce lieu d’intérêt : Chateau de Grimaud. ",43.152872,6.342654,Eden Rose Grand Hotel BW Premier Collection,"Avec une note de 8,9",https://www.booking.com/hotel/fr/eden-rose-grand-bw-premier-collection.fr.html?aid=356980&label=gog235jc-10CAQoggJCGXNlYXJjaF9ib3JtZXMtbGVzLW1pbW9zYXNIDVgDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4As_ftMcGwAIB0gIkMDEyNjUyNDQtMjVmZC00OGRlLTg3NjgtOWNmODNkZDY0YWIx2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=b2307767ac7c04f2&srepoch=1760374736&from_sustainable_property_sr=1&from=searchresults
Bormes-les-Mimosas,Hébergement géré par un particulier,43.1260231,6.358852,"Bord de mer, charmant studio entièrement équipé","Avec une note de 9,0",https://www.booking.com/hotel/fr/bord-de-mer-charmant-studio-entierement-equipe.fr.html?aid=356980&label=gog235jc-10CAQoggJCGXNlYXJjaF9ib3JtZXMtbGVzLW1pbW9zYXNIDVgDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4As_ftMcGwAIB0gIkMDEyNjUyNDQtMjVmZC00OGRlLTg3NjgtOWNmODNkZDY0YWIx2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=b2307767ac7c04f2&srepoch=1760374736&from=searchresults
Bormes-les-Mimosas,"Hotel La Voile is ideally situated just 400 metres from the beaches and Bormes harbour in a quiet, peaceful environment near the village of La Favière. ",43.12549,6.357300000000009,Hotel La Voile,"Avec une note de 8,5",https://www.booking.com/hotel/fr/hotel-la-voile-fr.fr.html?aid=356980&label=gog235jc-10CAQoggJCGXNlYXJjaF9ib3JtZXMtbGVzLW1pbW9zYXNIDVgDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4As_ftMcGwAIB0gIkMDEyNjUyNDQtMjVmZC00OGRlLTg3NjgtOWNmODNkZDY0YWIx2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=b2307767ac7c04f2&srepoch=1760374736&from=searchresults
Bormes-les-Mimosas,"Situé à Bormes-les-Mimosas, l’hébergement CASA-Gaou-Benat splendid sea view villa met à votre disposition une connexion Wi-Fi gratuite et offre une vue sur la mer. ",43.10909691461076,6.344290892776501,CASA-Gaou-Benat splendid sea view villa,"Avec une note de 9,2",https://www.booking.com/hotel/fr/casa-gaou-benat-splendid-sea-view-villa-in-exclusive-secured-residence.fr.html?aid=356980&label=gog235jc-10CAQoggJCGXNlYXJjaF9ib3JtZXMtbGVzLW1pbW9zYXNIDVgDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4As_ftMcGwAIB0gIkMDEyNjUyNDQtMjVmZC00OGRlLTg3NjgtOWNmODNkZDY0YWIx2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=b2307767ac7c04f2&srepoch=1760374736&from=searchresults
Bormes-les-Mimosas,"L’hébergement SELECT'soHOME - Vacances Tout Confort - 3 Pièces avec Piscine, Parking et Plage à Pied - POS36 se trouve à Bormes-les-Mimosas, à respectivement 33 km, 34 km et 41 km de ces lieux...",43.12415,6.351192,"SELECT'soHOME - Vacances Tout Confort - 3 Pièces avec Piscine, Parking et Plage à Pied - POS36","Avec une note de 8,8",https://www.booking.com/hotel/fr/poseidon-t3-6-personnes-piscine-et-garage-prive.fr.html?aid=356980&label=gog235jc-10CAQoggJCGXNlYXJjaF9ib3JtZXMtbGVzLW1pbW9zYXNIDVgDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4As_ftMcGwAIB0gIkMDEyNjUyNDQtMjVmZC00OGRlLTg3NjgtOWNmODNkZDY0YWIx2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=b2307767ac7c04f2&srepoch=1760374736&from=searchresults
Bormes-les-Mimosas,"Situé à Bormes-les-Mimosas, l’hébergement Le Hameau de la Nicolinière offre une vue sur la montagne. Il possède un jardin, une terrasse, un restaurant et une connexion Wi-Fi gratuite. ",43.10348078535132,6.327923834323883,Le Hameau de la Nicolinière,"Avec une note de 9,2",https://www.booking.com/hotel/fr/le-hameau-de-la-nicolinia-re.fr.html?aid=356980&label=gog235jc-10CAQoggJCGXNlYXJjaF9ib3JtZXMtbGVzLW1pbW9zYXNIDVgDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4As_ftMcGwAIB0gIkMDEyNjUyNDQtMjVmZC00OGRlLTg3NjgtOWNmODNkZDY0YWIx2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=b2307767ac7c04f2&srepoch=1760374736&from=searchresults
Bormes-les-Mimosas,Hébergement géré par un particulier,43.1439829,6.337272,Bel appartement classé 3 étoiles,"Avec une note de 9,7",https://www.booking.com/hotel/fr/joli-2-pieces-avec-parking-gratuit-sur-place.fr.html?aid=356980&label=gog235jc-10CAQoggJCGXNlYXJjaF9ib3JtZXMtbGVzLW1pbW9zYXNIDVgDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4As_ftMcGwAIB0gIkMDEyNjUyNDQtMjVmZC00OGRlLTg3NjgtOWNmODNkZDY0YWIx2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=b2307767ac7c04f2&srepoch=1760374736&from=searchresults
Bormes-les-Mimosas,"Cet hôtel 3 étoiles est situé dans le village médiéval de Bormes-les-Mimosas, à seulement 25 minutes de route de Toulon. ",43.1519579,6.343283499999984,Hostellerie du Cigalou,"Avec une note de 8,6",https://www.booking.com/hotel/fr/hostellerie-du-cigalou.fr.html?aid=356980&label=gog235jc-10CAQoggJCGXNlYXJjaF9ib3JtZXMtbGVzLW1pbW9zYXNIDVgDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4As_ftMcGwAIB0gIkMDEyNjUyNDQtMjVmZC00OGRlLTg3NjgtOWNmODNkZDY0YWIx2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=b2307767ac7c04f2&srepoch=1760374736&from=searchresults
Marseille,"Situé dans le centre-ville de Marseille, l'établissement Les Appartements du Vieux Port propose des hébergements dotés d'une connexion Wi-Fi gratuite et décorés dans un style moderne, à 150 mètres du...",43.2951169,5.376166300000023,Les Appartements du Vieux Port,"Avec une note de 9,5",https://www.booking.com/hotel/fr/les-jardins-du-ga-c-na-c-ral.fr.html?aid=356980&label=gog235jc-10CAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Ao3itMcGwAIB0gIkZWEyOTQxZGUtZGIwYS00Yjc4LWFkOWMtYTg0YjE0MGE0YzZi2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=00c57806333e047b&srepoch=1760375055&from=searchresults
Aix-en-Provence,"L’établissement thecamp hôtel - Aix en Provence vous accueille à Aix-en-Provence, à 25 km de ce lieu d’intérêt : Gare de Marseille-Saint-Charles. ",43.496316,5.3421520000000005,thecamp hôtel - Aix en Provence,"Avec une note de 8,2",https://www.booking.com/hotel/fr/thecamp-amp-lodges.fr.html?aid=356980&label=gog235jc-10CAQoggJCFnNlYXJjaF9haXgtZW4tcHJvdmVuY2VIDVgDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ApHitMcGwAIB0gIkYTYzZDM5YzEtMDJhMC00ODQxLTgwODUtYTU5MWU3ZjYwOTJk2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=54b47808a8840388&srepoch=1760375058&from=searchresults
Aix-en-Provence,Hébergement géré par un particulier,43.5303899,5.4475739,Hypercenter lovely duplex with Terrace CLIM WIFI,"Avec une note de 9,1",https://www.booking.com/hotel/fr/hypercenter-lovely-duplex-with-terrace-clim-wifi.fr.html?aid=356980&label=gog235jc-10CAQoggJCFnNlYXJjaF9haXgtZW4tcHJvdmVuY2VIDVgDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ApHitMcGwAIB0gIkYTYzZDM5YzEtMDJhMC00ODQxLTgwODUtYTU5MWU3ZjYwOTJk2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=54b47808a8840388&srepoch=1760375058&from=searchresults
Aix-en-Provence,L’Hôtel Boutique Cézanne centre Aix-en-Provence est un boutique hôtel design proposant 55 chambres dans le centre d’Aix-en-Provence. L’établissement possède également une terrasse et un salon. ,43.52356201318332,5.445937067270279,Hôtel Boutique Cézanne centre Aix-en-Provence,"Avec une note de 8,7",https://www.booking.com/hotel/fr/cezanne-aix-en-provence.fr.html?aid=356980&label=gog235jc-10CAQoggJCFnNlYXJjaF9haXgtZW4tcHJvdmVuY2VIDVgDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ApHitMcGwAIB0gIkYTYzZDM5YzEtMDJhMC00ODQxLTgwODUtYTU5MWU3ZjYwOTJk2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=54b47808a8840388&srepoch=1760375058&from=searchresults
